id,subset,anomaly_class,video_start,video_end,anomaly_start,anomaly_end,num_frames,anomaly_start_s,anomaly_end_s,duration_s,ignore,ego_involve,night,channel,accident_name,frames_dir_exists
HaC3LrJiTmQ_002100,train,ego: unknown,2100,2183,26,79,84,2.6,7.9,8.4,,,,,,1
Nc9SDBksPPA_005387,train,ego: unknown,5387,5467,32,47,81,3.2,4.7,8.1,,,,,,1
EY8x-fyQkbk_006334,train,ego: unknown,6334,6472,15,138,139,1.5,13.8,13.9,,,,,,1
ruiSuGHJf6Q_002447,train,ego: unknown,2447,2585,74,110,139,7.4,11.0,13.9,,,,,,1
h55PiQMnlJY_001383,train,ego: unknown,1383,1521,53,139,139,5.3,13.9,13.9,,,,,,1
UOjQsfDXjO0_005033,train,ego: unknown,5033,5151,44,60,119,4.4,6.0,11.9,,,,,,1
88LcRU7uEFE_002425,train,ego: unknown,2425,2523,37,74,99,3.7,7.4,9.9,,,,,,1
bhA2ckvE-TQ_005769,train,ego: unknown,5769,5885,30,82,117,3.0,8.2,11.7,,,,,,1
ujVRDgGVzlQ_003210,train,ego: unknown,3210,3311,89,101,102,8.9,10.1,10.2,,,,,,1
fWJbp43k644_003647,train,ego: unknown,3647,3741,30,58,95,3.0,5.8,9.5,,,,,,1
e3hXj7S3QyA_001070,train,ego: unknown,1070,1138,26,69,69,2.6,6.9,6.9,,,,,,1
Hx8FMhmdOQU_002154,train,ego: unknown,2154,2223,18,65,70,1.8,6.5,7.0,,,,,,1
jFFhYwgepmY_001858,train,ego: unknown,1858,1932,55,61,75,5.5,6.1,7.5,,,,,,1
W6YrlYyWguc_005687,train,ego: unknown,5687,5785,48,60,99,4.8,6.0,9.9,,,,,,1
3u_CIo9IaWo_001784,train,ego: unknown,1784,1887,46,79,104,4.6,7.9,10.4,,,,,,1
4wKjxDXnmYs_003732,train,ego: unknown,3732,3796,27,54,65,2.7,5.4,6.5,,,,,,1
kld-iYpdjyo_002453,val,ego: leave_to_right,2453,2611,72,152,159,7.2,15.2,15.9,,,,,,1
QeuzUfHIWYU_005648,val,ego: leave_to_right,5648,5775,30,128,128,3.0,12.8,12.8,,,,,,1
cfrLchAShxQ_004342,val,ego: leave_to_right,4342,4481,41,124,140,4.1,12.4,14.0,,,,,,1
GdyJqgxlSxs_005018,val,ego: leave_to_right,5018,5104,27,66,87,2.7,6.6,8.7,,,,,,1
Z9K13eBUwJM_002799,val,ego: leave_to_right,2799,2942,18,144,144,1.8,14.4,14.4,,,,,,1
3u_CIo9IaWo_001341,val,ego: leave_to_right,1341,1462,37,122,122,3.7,12.2,12.2,,,,,,1
sdqIDbZJfy0_000685,val,ego: leave_to_right,685,787,91,103,103,9.1,10.3,10.3,,,,,,1
V3--0ubJkNE_002472,val,ego: leave_to_right,2472,2566,44,57,95,4.4,5.7,9.5,,,,,,1
0z7J7rOpTic_006131,val,ego: leave_to_right,6131,6270,14,111,140,1.4,11.1,14.0,,,,,,1
QeuzUfHIWYU_000759,val,ego: leave_to_right,759,834,35,63,76,3.5,6.3,7.6,,,,,,1
qzMjfBx1KI0_003981,val,ego: leave_to_right,3981,4116,41,124,136,4.1,12.4,13.6,,,,,,1
gZbGLa253Ak_004311,val,ego: leave_to_right,4311,4385,27,75,75,2.7,7.5,7.5,,,,,,1
K1r3m5OrmB4_006157,val,ego: leave_to_right,6157,6232,36,76,76,3.6,7.6,7.6,,,,,,1
0qfbmt4G8Rw_000602,val,ego: leave_to_right,602,758,40,157,157,4.0,15.7,15.7,,,,,,1
4K_6s1n6BpU_006760,val,ego: leave_to_right,6760,6869,41,110,110,4.1,11.0,11.0,,,,,,1
p-fBcE77G4c_000607,val,ego: leave_to_right,607,690,54,78,84,5.4,7.8,8.4,,,,,,1
QeuzUfHIWYU_004621,val,ego: leave_to_right,4621,4726,20,73,106,2.0,7.3,10.6,,,,,,1
FqJ4IfRLKmA_000231,val,ego: leave_to_right,231,330,74,100,100,7.4,10.0,10.0,,,,,,1
f482qwPz7ns_003650,val,ego: leave_to_right,3650,3765,42,86,116,4.2,8.6,11.6,,,,,,1
Eq7_uD2yN5Y_002897,val,ego: leave_to_right,2897,2985,39,56,89,3.9,5.6,8.9,,,,,,1
DSBGS6aRzgc_002693,val,ego: leave_to_right,2693,2791,29,78,99,2.9,7.8,9.9,,,,,,1
V3--0ubJkNE_001913,val,ego: turning,1913,1980,15,42,68,1.5,4.2,6.8,,,,,,1
QERvirE3S5s_003017,val,ego: turning,3017,3101,25,69,85,2.5,6.9,8.5,,,,,,1
fWJbp43k644_001409,val,ego: turning,1409,1503,36,59,95,3.6,5.9,9.5,,,,,,1
Y4rb2_HaBdQ_001637,val,ego: turning,1637,1714,40,57,78,4.0,5.7,7.8,,,,,,1
Izf9l3VWQuo_000191,val,ego: turning,191,329,73,119,139,7.3,11.9,13.9,,,,,,1
l1XbmdmGr0Q_004168,val,ego: turning,4168,4250,20,35,83,2.0,3.5,8.3,,,,,,1
PEwiwzyTjX0_003882,val,ego: turning,3882,3953,26,45,72,2.6,4.5,7.2,,,,,,1
r6_ZhT7rmhM_001258,val,ego: turning,1258,1344,36,55,87,3.6,5.5,8.7,,,,,,1
PEwiwzyTjX0_003955,val,ego: turning,3955,4051,33,67,97,3.3,6.7,9.7,,,,,,1
ieP36TLihGM_000611,val,ego: turning,611,752,38,58,142,3.8,5.8,14.2,,,,,,1
GR4c34BIcVw_001288,val,ego: turning,1288,1346,19,55,59,1.9,5.5,5.9,,,,,,1
Hkui6PJboFg_002259,val,ego: turning,2259,2348,31,60,90,3.1,6.0,9.0,,,,,,1
a_VxrUq9PmA_003034,val,ego: turning,3034,3142,47,108,109,4.7,10.8,10.9,,,,,,1
VxWJchENocA_000248,val,ego: turning,248,306,20,48,59,2.0,4.8,5.9,,,,,,1
xjbbH74SwTg_003057,val,ego: turning,3057,3145,46,67,89,4.6,6.7,8.9,,,,,,1
kVhgFPPG-wo_001515,val,ego: turning,1515,1608,27,56,94,2.7,5.6,9.4,,,,,,1
Y4rb2_HaBdQ_001779,val,ego: turning,1779,1874,43,68,96,4.3,6.8,9.6,,,,,,1
UbDCiQVuzPY_000714,val,ego: turning,714,812,52,59,99,5.2,5.9,9.9,,,,,,1
fb5i7JlmJdg_000463,val,ego: turning,463,581,55,100,119,5.5,10.0,11.9,,,,,,1
PfJ2CudpCgE_002859,val,ego: turning,2859,2953,27,53,95,2.7,5.3,9.5,,,,,,1
RASKiMoxhOE_003190,val,ego: turning,3190,3268,13,39,79,1.3,3.9,7.9,,,,,,1
PEwiwzyTjX0_005330,val,ego: turning,5330,5392,13,42,63,1.3,4.2,6.3,,,,,,1
p-fBcE77G4c_001654,val,ego: turning,1654,1744,48,57,91,4.8,5.7,9.1,,,,,,1
Sihe6aeyLHg_005759,val,ego: turning,5759,5846,39,77,88,3.9,7.7,8.8,,,,,,1
xpOyD-qrQUw_004696,val,ego: turning,4696,4766,26,54,71,2.6,5.4,7.1,,,,,,1
ha-IeID24As_001798,val,ego: turning,1798,1884,35,67,87,3.5,6.7,8.7,,,,,,1
gDjeTHGWX9c_001111,val,ego: turning,1111,1191,28,49,81,2.8,4.9,8.1,,,,,,1
F9-aR2Ocso4_001723,val,ego: turning,1723,1778,39,56,56,3.9,5.6,5.6,,,,,,1
CyeT8rEQOpQ_004187,val,ego: turning,4187,4240,25,46,54,2.5,4.6,5.4,,,,,,1
hy433gakFeo_001634,val,ego: turning,1634,1718,31,76,85,3.1,7.6,8.5,,,,,,1
nvVk7L3GrJQ_001750,val,ego: turning,1750,1824,21,66,75,2.1,6.6,7.5,,,,,,1
TNZv-NBcV5U_002315,val,ego: turning,2315,2387,17,35,73,1.7,3.5,7.3,,,,,,1
TlBhM9Xbr2o_002879,val,ego: turning,2879,2930,27,51,52,2.7,5.1,5.2,,,,,,1
ha-IeID24As_001357,val,ego: turning,1357,1464,33,95,108,3.3,9.5,10.8,,,,,,1
xVfPBzDnI2Q_003431,val,ego: turning,3431,3508,39,61,78,3.9,6.1,7.8,,,,,,1
FqJ4IfRLKmA_001551,val,ego: turning,1551,1669,36,90,119,3.6,9.0,11.9,,,,,,1
JmwUVoOrgk8_000467,val,ego: turning,467,536,15,40,70,1.5,4.0,7.0,,,,,,1
Hx8FMhmdOQU_003691,val,ego: turning,3691,3779,25,89,89,2.5,8.9,8.9,,,,,,1
gXezhrOijmQ_000191,val,ego: turning,191,309,39,104,119,3.9,10.4,11.9,,,,,,1
CyeT8rEQOpQ_005473,val,ego: turning,5473,5547,36,55,75,3.6,5.5,7.5,,,,,,1
y1vGuUK0db4_005453,val,ego: turning,5453,5530,27,48,78,2.7,4.8,7.8,,,,,,1
JV0D-YkWHD8_002950,val,ego: turning,2950,3033,25,47,84,2.5,4.7,8.4,,,,,,1
Rrcjy5t8b20_003921,val,ego: turning,3921,3988,30,55,68,3.0,5.5,6.8,,,,,,1
zRZ9PJguIfE_000353,val,ego: turning,353,453,37,62,101,3.7,6.2,10.1,,,,,,1
3u_CIo9IaWo_000682,val,ego: turning,682,780,39,74,99,3.9,7.4,9.9,,,,,,1
4K_6s1n6BpU_001924,val,ego: turning,1924,1986,28,41,63,2.8,4.1,6.3,,,,,,1
r6_ZhT7rmhM_001797,val,ego: turning,1797,1893,48,75,97,4.8,7.5,9.7,,,,,,1
K1r3m5OrmB4_004387,val,ego: turning,4387,4479,17,70,93,1.7,7.0,9.3,,,,,,1
yB6fjM1UUC0_003415,val,ego: turning,3415,3503,39,68,89,3.9,6.8,8.9,,,,,,1
JV0D-YkWHD8_003329,val,ego: turning,3329,3416,16,57,88,1.6,5.7,8.8,,,,,,1
bcpfYpmDcp0_002167,val,ego: turning,2167,2244,49,65,78,4.9,6.5,7.8,,,,,,1
8dI7OolIEXY_004224,val,ego: turning,4224,4299,29,61,76,2.9,6.1,7.6,,,,,,1
PEwiwzyTjX0_002666,val,ego: turning,2666,2782,40,56,117,4.0,5.6,11.7,,,,,,1
hfwb3mZZ0fs_003623,val,ego: turning,3623,3712,26,60,90,2.6,6.0,9.0,,,,,,1
90gyBengKDs_002534,val,ego: turning,2534,2620,39,72,87,3.9,7.2,8.7,,,,,,1
lKMwX4nA64k_001422,val,ego: turning,1422,1527,56,69,106,5.6,6.9,10.6,,,,,,1
RPNiqsdt6-w_000401,val,ego: turning,401,519,48,75,119,4.8,7.5,11.9,,,,,,1
fTmYppzzloc_000301,val,ego: turning,301,383,31,56,83,3.1,5.6,8.3,,,,,,1
HaC3LrJiTmQ_000073,val,ego: turning,73,180,53,90,108,5.3,9.0,10.8,,,,,,1
cfrLchAShxQ_003330,val,ego: turning,3330,3404,28,56,75,2.8,5.6,7.5,,,,,,1
OWtbKblBOKI_002688,val,ego: turning,2688,2768,28,49,81,2.8,4.9,8.1,,,,,,1
4wKjxDXnmYs_001752,val,ego: turning,1752,1842,17,69,91,1.7,6.9,9.1,,,,,,1
PEwiwzyTjX0_002784,val,ego: turning,2784,2830,29,47,47,2.9,4.7,4.7,,,,,,1
8dI7OolIEXY_001929,val,ego: turning,1929,2006,25,37,78,2.5,3.7,7.8,,,,,,1
uO2zGO5ydBc_004544,val,ego: turning,4544,4623,37,49,80,3.7,4.9,8.0,,,,,,1
f482qwPz7ns_004903,val,ego: turning,4903,5001,42,62,99,4.2,6.2,9.9,,,,,,1
3u_CIo9IaWo_000970,val,ego: turning,970,1078,51,81,109,5.1,8.1,10.9,,,,,,1
r6_ZhT7rmhM_001346,val,ego: turning,1346,1390,36,45,45,3.6,4.5,4.5,,,,,,1
ezY7QrSWeWw_000485,val,ego: turning,485,542,25,50,58,2.5,5.0,5.8,,,,,,1
PfJ2CudpCgE_000311,val,ego: turning,311,404,33,79,94,3.3,7.9,9.4,,,,,,1
D_pyFV4nKd4_003233,val,ego: turning,3233,3331,47,81,99,4.7,8.1,9.9,,,,,,1
4K_6s1n6BpU_000654,val,ego: turning,654,793,68,113,140,6.8,11.3,14.0,,,,,,1
PfJ2CudpCgE_004074,val,ego: turning,4074,4171,31,79,98,3.1,7.9,9.8,,,,,,1
xpOyD-qrQUw_002254,val,ego: turning,2254,2350,48,66,97,4.8,6.6,9.7,,,,,,1
fHUJcUaW2mE_000808,val,ego: turning,808,918,49,75,111,4.9,7.5,11.1,,,,,,1
DSBGS6aRzgc_000073,val,ego: turning,73,179,39,107,107,3.9,10.7,10.7,,,,,,1
YBEYOS3A3Ic_005673,val,ego: turning,5673,5747,26,59,75,2.6,5.9,7.5,,,,,,1
Hd2IzHAfkCI_001662,val,ego: turning,1662,1760,42,80,99,4.2,8.0,9.9,,,,,,1
GJr8wKk8-YA_003494,val,ego: turning,3494,3576,25,59,83,2.5,5.9,8.3,,,,,,1
ahKX0rtdMJc_002228,val,ego: turning,2228,2326,41,84,99,4.1,8.4,9.9,,,,,,1
K1r3m5OrmB4_004601,val,ego: turning,4601,4678,16,50,78,1.6,5.0,7.8,,,,,,1
UKBuDqU8qTM_005800,val,ego: turning,5800,5935,68,87,136,6.8,8.7,13.6,,,,,,1
uFwnmh0GpBo_003116,val,ego: turning,3116,3235,43,71,120,4.3,7.1,12.0,,,,,,1
Q7VBPeGwJWw_002656,val,ego: turning,2656,2762,39,54,107,3.9,5.4,10.7,,,,,,1
RPNiqsdt6-w_003937,val,ego: turning,3937,3992,45,56,56,4.5,5.6,5.6,,,,,,1
jv7vz_55H8M_003626,val,ego: turning,3626,3720,27,65,95,2.7,6.5,9.5,,,,,,1
F9-aR2Ocso4_001883,val,ego: turning,1883,1948,30,51,66,3.0,5.1,6.6,,,,,,1
2SAby_5t94M_001221,val,ego: turning,1221,1300,13,52,80,1.3,5.2,8.0,,,,,,1
gZbGLa253Ak_003849,val,ego: turning,3849,3973,41,112,125,4.1,11.2,12.5,,,,,,1
p-fBcE77G4c_001826,val,ego: turning,1826,1908,32,48,83,3.2,4.8,8.3,,,,,,1
X8VgGb1fJDU_001233,val,ego: turning,1233,1324,34,75,92,3.4,7.5,9.2,,,,,,1
ZIts2XH28SA_000171,val,ego: turning,171,269,36,70,99,3.6,7.0,9.9,,,,,,1
Hkui6PJboFg_005484,val,ego: turning,5484,5545,24,48,62,2.4,4.8,6.2,,,,,,1
eN6y6-4C1Rc_002023,val,ego: turning,2023,2135,50,80,113,5.0,8.0,11.3,,,,,,1
0qfbmt4G8Rw_002763,val,ego: turning,2763,2854,27,60,92,2.7,6.0,9.2,,,,,,1
PfJ2CudpCgE_000747,val,ego: turning,747,825,28,54,79,2.8,5.4,7.9,,,,,,1
jKwCC2RhxJE_000475,val,ego: turning,475,573,26,58,99,2.6,5.8,9.9,,,,,,1
Hkui6PJboFg_003742,val,ego: turning,3742,3810,19,37,69,1.9,3.7,6.9,,,,,,1
JkYzYrJpSoQ_003719,val,ego: turning,3719,3844,30,64,126,3.0,6.4,12.6,,,,,,1
eWWgJznGg6U_002172,val,ego: turning,2172,2264,16,17,93,1.6,1.7,9.3,,,,,,1
GDejMONyY4U_005609,val,ego: turning,5609,5682,25,51,74,2.5,5.1,7.4,,,,,,1
3sGShQb_HwU_005754,val,ego: turning,5754,5869,35,65,116,3.5,6.5,11.6,,,,,,1
1u69z-wsDIc_003994,val,ego: turning,3994,4092,38,76,99,3.8,7.6,9.9,,,,,,1
pQdl0apLT70_001657,val,ego: turning,1657,1743,38,55,87,3.8,5.5,8.7,,,,,,1
yr0gNIxRluE_000075,val,ego: turning,75,229,43,98,155,4.3,9.8,15.5,,,,,,1
sdqIDbZJfy0_004900,val,ego: turning,4900,5018,37,77,119,3.7,7.7,11.9,,,,,,1
kVhgFPPG-wo_003856,val,ego: turning,3856,3915,25,51,60,2.5,5.1,6.0,,,,,,1
D_pyFV4nKd4_004283,val,ego: turning,4283,4348,48,66,66,4.8,6.6,6.6,,,,,,1
UOjQsfDXjO0_001417,val,ego: turning,1417,1536,65,97,120,6.5,9.7,12.0,,,,,,1
GdyJqgxlSxs_004119,val,ego: turning,4119,4175,30,51,57,3.0,5.1,5.7,,,,,,1
d2SCftR5sWc_000501,val,ego: turning,501,609,41,109,109,4.1,10.9,10.9,,,,,,1
uO2zGO5ydBc_002720,val,ego: turning,2720,2819,39,61,100,3.9,6.1,10.0,,,,,,1
UOjQsfDXjO0_001538,val,ego: turning,1538,1626,37,59,89,3.7,5.9,8.9,,,,,,1
YBEYOS3A3Ic_005830,val,ego: turning,5830,5902,31,45,73,3.1,4.5,7.3,,,,,,1
Z9K13eBUwJM_004541,val,ego: turning,4541,4616,16,51,76,1.6,5.1,7.6,,,,,,1
yr0gNIxRluE_000401,val,ego: turning,401,500,62,72,100,6.2,7.2,10.0,,,,,,1
eN6y6-4C1Rc_000726,val,ego: turning,726,808,28,45,83,2.8,4.5,8.3,,,,,,1
IQwS7BEjUxM_000703,val,ego: turning,703,819,59,84,117,5.9,8.4,11.7,,,,,,1
kjVywUi1WK4_002665,val,ego: turning,2665,2724,4,30,60,0.4,3.0,6.0,,,,,,1
W6YrlYyWguc_004796,val,ego: turning,4796,4895,28,44,100,2.8,4.4,10.0,,,,,,1
zRZ9PJguIfE_004615,val,ego: turning,4615,4723,51,74,109,5.1,7.4,10.9,,,,,,1
Z9K13eBUwJM_001323,val,ego: turning,1323,1405,16,54,83,1.6,5.4,8.3,,,,,,1
kld-iYpdjyo_002293,val,ego: turning,2293,2351,42,58,59,4.2,5.8,5.9,,,,,,1
kDo7FBuRiBs_000791,val,ego: turning,791,867,26,63,77,2.6,6.3,7.7,,,,,,1
ieP36TLihGM_000191,val,ego: turning,191,309,67,87,119,6.7,8.7,11.9,,,,,,1
EY8x-fyQkbk_001366,val,ego: turning,1366,1493,0,88,128,0.0,8.8,12.8,,,,,,1
nvVk7L3GrJQ_001565,val,ego: turning,1565,1649,36,54,85,3.6,5.4,8.5,,,,,,1
y4Evv5By6sg_000958,val,ego: turning,958,1056,41,79,99,4.1,7.9,9.9,,,,,,1
2SAby_5t94M_000905,val,ego: turning,905,999,42,63,95,4.2,6.3,9.5,,,,,,1
dZG1VKsgs60_005757,val,ego: turning,5757,5874,54,118,118,5.4,11.8,11.8,,,,,,1
UbDCiQVuzPY_001265,val,ego: turning,1265,1377,35,79,113,3.5,7.9,11.3,,,,,,1
jBbKXYgwpX0_001155,val,ego: turning,1155,1227,11,51,73,1.1,5.1,7.3,,,,,,1
4OGV0AbV91U_002729,val,ego: turning,2729,2804,27,61,76,2.7,6.1,7.6,,,,,,1
nvVk7L3GrJQ_003117,val,ego: turning,3117,3197,19,39,81,1.9,3.9,8.1,,,,,,1
HeK6zbf8I9Y_002489,val,ego: lateral,2489,2600,39,57,112,3.9,5.7,11.2,,,,,,1
3Sqeb-l1RPA_002618,val,ego: lateral,2618,2728,41,74,111,4.1,7.4,11.1,,,,,,1
gDjeTHGWX9c_004930,val,ego: lateral,4930,4999,12,46,70,1.2,4.6,7.0,,,,,,1
uO2zGO5ydBc_003462,val,ego: lateral,3462,3551,14,58,90,1.4,5.8,9.0,,,,,,1
Vtpe3HAIEm4_000061,val,ego: lateral,61,192,23,101,132,2.3,10.1,13.2,,,,,,1
UKBuDqU8qTM_003030,val,ego: lateral,3030,3148,51,86,119,5.1,8.6,11.9,,,,,,1
lKMwX4nA64k_004888,val,ego: lateral,4888,4972,43,74,85,4.3,7.4,8.5,,,,,,1
L334aqEJxys_000670,val,ego: lateral,670,818,70,113,149,7.0,11.3,14.9,,,,,,1
fWJbp43k644_002319,val,ego: lateral,2319,2371,45,53,53,4.5,5.3,5.3,,,,,,1
eN6y6-4C1Rc_001431,val,ego: lateral,1431,1522,19,72,92,1.9,7.2,9.2,,,,,,1
6E2N9ld0eHg_001473,val,ego: lateral,1473,1571,27,99,99,2.7,9.9,9.9,,,,,,1
kVhgFPPG-wo_000956,val,ego: lateral,956,1052,17,53,97,1.7,5.3,9.7,,,,,,1
PEwiwzyTjX0_005245,val,ego: lateral,5245,5328,30,55,84,3.0,5.5,8.4,,,,,,1
0qfbmt4G8Rw_000435,val,ego: lateral,435,600,57,166,166,5.7,16.6,16.6,,,,,,1
xjbbH74SwTg_001629,val,ego: lateral,1629,1727,43,69,99,4.3,6.9,9.9,,,,,,1
kjVywUi1WK4_000287,val,ego: lateral,287,379,27,76,93,2.7,7.6,9.3,,,,,,1
Hd2IzHAfkCI_004644,val,ego: lateral,4644,4782,28,108,139,2.8,10.8,13.9,,,,,,1
fTmYppzzloc_002685,val,ego: lateral,2685,2732,1,48,48,0.1,4.8,4.8,,,,,,1
vZSr9dhRxlE_001031,val,ego: lateral,1031,1106,29,58,76,2.9,5.8,7.6,,,,,,1
8dI7OolIEXY_003385,val,ego: lateral,3385,3486,49,102,102,4.9,10.2,10.2,,,,,,1
W6YrlYyWguc_001416,val,ego: lateral,1416,1534,58,85,119,5.8,8.5,11.9,,,,,,1
HaC3LrJiTmQ_000921,val,ego: lateral,921,1086,65,130,166,6.5,13.0,16.6,,,,,,1
JV0D-YkWHD8_000610,val,ego: lateral,610,687,25,78,78,2.5,7.8,7.8,,,,,,1
OWtbKblBOKI_004996,val,ego: lateral,4996,5060,13,51,65,1.3,5.1,6.5,,,,,,1
3Sqeb-l1RPA_005471,val,ego: lateral,5471,5578,35,52,108,3.5,5.2,10.8,,,,,,1
0RJPQ_97dcs_000897,val,ego: lateral,897,1187,155,208,291,15.5,20.8,29.1,,,,,,1
QERvirE3S5s_005530,val,ego: lateral,5530,5672,102,116,143,10.2,11.6,14.3,,,,,,1
t_bCDlNOhJc_001742,val,ego: lateral,1742,1986,176,213,245,17.6,21.3,24.5,,,,,,1
JV0D-YkWHD8_000312,val,ego: lateral,312,424,28,56,113,2.8,5.6,11.3,,,,,,1
EY8x-fyQkbk_004108,val,ego: lateral,4108,4240,19,53,133,1.9,5.3,13.3,,,,,,1
X8VgGb1fJDU_003186,val,ego: lateral,3186,3264,21,44,79,2.1,4.4,7.9,,,,,,1
lmykriTbncM_002431,val,ego: lateral,2431,2563,70,95,133,7.0,9.5,13.3,,,,,,1
Hfs4AlBmg70_000527,val,ego: lateral,527,574,17,45,48,1.7,4.5,4.8,,,,,,1
90gyBengKDs_004312,val,ego: lateral,4312,4392,32,69,81,3.2,6.9,8.1,,,,,,1
D_pyFV4nKd4_002196,val,ego: lateral,2196,2344,62,78,149,6.2,7.8,14.9,,,,,,1
qzMjfBx1KI0_002010,val,ego: lateral,2010,2107,25,44,98,2.5,4.4,9.8,,,,,,1
xVfPBzDnI2Q_003130,val,ego: lateral,3130,3217,32,51,88,3.2,5.1,8.8,,,,,,1
V3--0ubJkNE_001467,val,ego: lateral,1467,1569,20,49,103,2.0,4.9,10.3,,,,,,1
LfKfK4I5RPE_002617,val,ego: lateral,2617,2735,28,51,119,2.8,5.1,11.9,,,,,,1
uFwnmh0GpBo_005590,val,ego: lateral,5590,5708,47,94,119,4.7,9.4,11.9,,,,,,1
4OGV0AbV91U_004204,val,ego: lateral,4204,4277,19,55,74,1.9,5.5,7.4,,,,,,1
HaC3LrJiTmQ_000587,val,ego: lateral,587,680,33,93,94,3.3,9.3,9.4,,,,,,1
Z9K13eBUwJM_002944,val,ego: lateral,2944,3006,3,25,63,0.3,2.5,6.3,,,,,,1
Sihe6aeyLHg_002066,val,ego: lateral,2066,2162,43,59,97,4.3,5.9,9.7,,,,,,1
yhtzAKqRyXw_000428,val,ego: lateral,428,504,19,33,77,1.9,3.3,7.7,,,,,,1
2TmFM9p1KF8_003505,val,ego: lateral,3505,3617,37,91,113,3.7,9.1,11.3,,,,,,1
xVfPBzDnI2Q_003780,val,ego: lateral,3780,3869,38,58,90,3.8,5.8,9.0,,,,,,1
bFGmOp9H3MA_001738,val,ego: lateral,1738,1830,31,44,93,3.1,4.4,9.3,,,,,,1
X8VgGb1fJDU_001986,val,ego: lateral,1986,2088,33,49,103,3.3,4.9,10.3,,,,,,1
ujVRDgGVzlQ_003627,val,ego: lateral,3627,3735,42,91,109,4.2,9.1,10.9,,,,,,1
DpQBo4gb6Lw_000181,val,ego: lateral,181,279,25,87,99,2.5,8.7,9.9,,,,,,1
kld-iYpdjyo_001414,val,ego: lateral,1414,1521,31,62,108,3.1,6.2,10.8,,,,,,1
Hd2IzHAfkCI_000799,val,ego: lateral,799,897,42,93,99,4.2,9.3,9.9,,,,,,1
TlBhM9Xbr2o_002234,val,ego: lateral,2234,2303,21,36,70,2.1,3.6,7.0,,,,,,1
y1vGuUK0db4_003966,val,ego: lateral,3966,4051,23,47,86,2.3,4.7,8.6,,,,,,1
0RJPQ_97dcs_002961,val,ego: lateral,2961,3105,74,101,145,7.4,10.1,14.5,,,,,,1
nHvTqyRntbY_002250,val,ego: lateral,2250,2353,22,64,104,2.2,6.4,10.4,,,,,,1
Q7VBPeGwJWw_002954,val,ego: lateral,2954,3021,23,37,68,2.3,3.7,6.8,,,,,,1
gDjeTHGWX9c_002957,val,ego: lateral,2957,3024,29,46,68,2.9,4.6,6.8,,,,,,1
ahKX0rtdMJc_001583,val,ego: lateral,1583,1721,31,125,139,3.1,12.5,13.9,,,,,,1
yr0gNIxRluE_003613,val,ego: lateral,3613,3776,57,84,164,5.7,8.4,16.4,,,,,,1
lmykriTbncM_003206,val,ego: lateral,3206,3290,36,50,85,3.6,5.0,8.5,,,,,,1
4OGV0AbV91U_001481,val,ego: lateral,1481,1582,27,88,102,2.7,8.8,10.2,,,,,,1
WWyeuvpHmfc_002251,val,ego: lateral,2251,2351,33,57,101,3.3,5.7,10.1,,,,,,1
T89zSiaMNgM_003852,val,ego: lateral,3852,3950,41,87,99,4.1,8.7,9.9,,,,,,1
IQwS7BEjUxM_003470,val,ego: pedestrian,3470,3559,42,70,90,4.2,7.0,9.0,,,,,,1
vdLn-qswnRo_005497,val,ego: pedestrian,5497,5564,31,53,68,3.1,5.3,6.8,,,,,,1
pOJpwWmEcFg_005573,val,ego: pedestrian,5573,5661,31,53,89,3.1,5.3,8.9,,,,,,1
TNZv-NBcV5U_002242,val,ego: pedestrian,2242,2313,33,50,72,3.3,5.0,7.2,,,,,,1
D_pyFV4nKd4_003993,val,ego: pedestrian,3993,4111,41,119,119,4.1,11.9,11.9,,,,,,1
JkYzYrJpSoQ_004088,val,ego: moving_ahead_or_waiting,4088,4206,65,89,119,6.5,8.9,11.9,,,,,,1
vZSr9dhRxlE_004662,val,ego: moving_ahead_or_waiting,4662,4756,43,68,95,4.3,6.8,9.5,,,,,,1
3Sqeb-l1RPA_002900,val,ego: moving_ahead_or_waiting,2900,3005,36,66,106,3.6,6.6,10.6,,,,,,1
fWJbp43k644_001036,val,ego: moving_ahead_or_waiting,1036,1107,13,58,72,1.3,5.8,7.2,,,,,,1
t_bCDlNOhJc_003815,val,ego: moving_ahead_or_waiting,3815,3911,51,87,97,5.1,8.7,9.7,,,,,,1
JV0D-YkWHD8_003258,val,ego: moving_ahead_or_waiting,3258,3327,17,58,70,1.7,5.8,7.0,,,,,,1
HbxPs2D_eJw_001347,val,ego: moving_ahead_or_waiting,1347,1449,33,77,103,3.3,7.7,10.3,,,,,,1
hfwb3mZZ0fs_003109,val,ego: moving_ahead_or_waiting,3109,3212,26,80,104,2.6,8.0,10.4,,,,,,1
2TmFM9p1KF8_005657,val,ego: moving_ahead_or_waiting,5657,5736,15,58,80,1.5,5.8,8.0,,,,,,1
Y4rb2_HaBdQ_003055,val,ego: moving_ahead_or_waiting,3055,3147,62,79,93,6.2,7.9,9.3,,,,,,1
Vtpe3HAIEm4_002972,val,ego: moving_ahead_or_waiting,2972,3056,33,57,85,3.3,5.7,8.5,,,,,,1
nvVk7L3GrJQ_004273,val,ego: moving_ahead_or_waiting,4273,4355,36,57,83,3.6,5.7,8.3,,,,,,1
P5MjgFmqouA_000452,val,ego: moving_ahead_or_waiting,452,593,55,76,142,5.5,7.6,14.2,,,,,,1
